hgnc_symbol	ensembl_gene_id	entrezgene	chromosome_name	start_position	end_position
2692	PRKCH	ENSG00000027075	5583	14	61654277	62017694
2693	PRKCH	ENSG00000027075	5583	14	61654277	62017694
2694	PRKCH	ENSG00000027075	5583	14	61654277	62017694
2695	PRKCH	ENSG00000027075	5583	14	61654277	62017694
2696		ENSG00000258926	NA	14	62004226	62012005
2697	PRKCH	ENSG00000027075	5583	14	61654277	62017694
2698		ENSG00000258989	NA	14	61995846	62124682
2699	NA	ENSG00000258989	NA	14	61995846	62124682
2700	SYNE2	ENSG00000054654	23224	14	64319683	64693165
2701	ESR2	ENSG00000140009	2100	14	64550950	64804830
2702	ESR2	ENSG00000140009	2100	14	64550950	64804830
2703	FNTB	ENSG00000257365	100529261	14	65381203	65529368
2704	FNTB	ENSG00000257365	2342	14	65381203	65529368
2705	CHURC1-FNTB	ENSG00000125954	100529261	14	65381203	65528521
2706	RAB15	ENSG00000139998	376267	14	65412532	65439494
2707	FNTB	ENSG00000257365	100529261	14	65381203	65529368
2708	FNTB	ENSG00000257365	2342	14	65381203	65529368
2709	CHURC1-FNTB	ENSG00000125954	100529261	14	65381203	65528521
2710	RAB15	ENSG00000139998	376267	14	65412532	65439494
2711	NA	ENSG00000258760	NA	14	65703198	65785508
2712	MPP5	ENSG00000072415	64398	14	67707826	67802536
2713	ATP6V1D	ENSG00000100554	51382	14	67761088	67826982
2714	TMEM229B	ENSG00000198133	161145	14	67913801	68000456
2715	TMEM229B	ENSG00000198133	161145	14	67913801	68000456
2716	PLEKHH1	ENSG00000054690	57475	14	68000018	68056329
2717	RAD51B	ENSG00000182185	5890	14	68286496	69196935
2718	RAD51B	ENSG00000182185	5890	14	68286496	69196935
2719	RAD51B	ENSG00000182185	5890	14	68286496	69196935
2720	RAD51B	ENSG00000182185	5890	14	68286496	69196935
2721	RAD51B	ENSG00000182185	5890	14	68286496	69196935
2722	RAD51B	ENSG00000182185	5890	14	68286496	69196935
2723	RAD51B	ENSG00000182185	5890	14	68286496	69196935
2724	RAD51B	ENSG00000182185	5890	14	68286496	69196935
2725	RGS6	ENSG00000182732	9628	14	72399156	73030654
2726	RGS6	ENSG00000182732	9628	14	72399156	73030654
2727	ELMSAN1	ENSG00000156030	91748	14	74181825	74256988
2728	ELMSAN1	ENSG00000156030	91748	14	74181825	74256988
2729	ELMSAN1	ENSG00000156030	91748	14	74181825	74256988
2730	NA	ENSG00000258740	NA	14	75705319	75735986
2731	NA	ENSG00000258820	NA	14	75726114	75738653
2732	NA	ENSG00000258740	NA	14	75705319	75735986
2733	FLVCR2	ENSG00000119686	55640	14	76044960	76129557
2734	TTLL5	ENSG00000119685	23093	14	76099968	76421421
2735	VASH1	ENSG00000071246	22846	14	77228532	77249354
2736		ENSG00000259081	NA	14	77240627	77247861
2737	CIPC	ENSG00000198894	85457	14	77564440	77583630
2738		ENSG00000259164	NA	14	77564654	77691805
2739	CIPC	ENSG00000198894	85457	14	77564440	77583630
2740		ENSG00000259164	NA	14	77564654	77691805
2741		ENSG00000259164	NA	14	77564654	77691805
2742	TMEM63C	ENSG00000165548	57156	14	77582911	77725838
2743	TMED8	ENSG00000100580	283578	14	77801364	77843452
2744	SLIRP	ENSG00000119705	81892	14	78174414	78227447
2745	SNW1	ENSG00000100603	22938	14	78183942	78227550
2746	DIO2-AS1	ENSG00000258766	100628307	14	80677762	80921812
2747	DIO2	ENSG00000211448	1734	14	80663873	80854100
2748	FLRT2	ENSG00000185070	100506718	14	85996488	86095034
2749	FLRT2	ENSG00000185070	23768	14	85996488	86095034
2750	SPATA7	ENSG00000042317	55812	14	88851268	88936694
2751	PTPN21	ENSG00000070778	11099	14	88932122	89021077
2752	FOXN3	ENSG00000053254	1112	14	89591215	90085493
2753	C14orf159	ENSG00000133943	80017	14	91526677	91691976
2754	CCDC88C	ENSG00000015133	440193	14	91737667	91884188
2755	CCDC88C	ENSG00000015133	440193	14	91737667	91884188
2756	CCDC88C	ENSG00000015133	440193	14	91737667	91884188
2757	CCDC88C	ENSG00000015133	440193	14	91737667	91884188
2758	ITPK1	ENSG00000100605	3705	14	93403259	93582665
2759	ITPK1	ENSG00000100605	3705	14	93403259	93582665
2760	ITPK1	ENSG00000100605	3705	14	93403259	93582665
2761	ITPK1	ENSG00000100605	3705	14	93403259	93582665
2762	ITPK1	ENSG00000100605	3705	14	93403259	93582665
2763	ASB2	ENSG00000100628	51676	14	94400499	94443137
2764	SERPINA1	ENSG00000197249	5265	14	94843084	94857030
2765	CLMN	ENSG00000165959	79789	14	95648277	95786243
2766	CLMN	ENSG00000165959	79789	14	95648277	95786243
2767	C14orf132	ENSG00000227051	101929186	14	96505661	96560417
2768	C14orf132	ENSG00000227051	56967	14	96505661	96560417
2769		ENSG00000258691	NA	14	96671181	96730266
2770	BDKRB1	ENSG00000100739	623	14	96722161	96735304
2771		ENSG00000258793	NA	14	96725748	96734961
2772	BCL11B	ENSG00000127152	64919	14	99635624	99737861
2773	CCDC85C	ENSG00000205476	317762	14	99977603	100070363
2774	EML1	ENSG00000066629	2009	14	100204030	100408397
2775	EVL	ENSG00000196405	51466	14	100437786	100610573
2776	EVL	ENSG00000196405	51466	14	100437786	100610573
2777		ENSG00000258560	NA	14	100519140	100541215
2778	EVL	ENSG00000196405	51466	14	100437786	100610573
2779	EVL	ENSG00000196405	51466	14	100437786	100610573
2780	RCOR1	ENSG00000089902	23186	14	103058998	103196913
2781	KLC1	ENSG00000126214	3831	14	104028233	104167888
2782	PPP1R13B	ENSG00000088808	23368	14	104200089	104313927
2783	AKT1	ENSG00000142208	207	14	105235686	105262088
2784	PACS2	ENSG00000179364	101929695	14	105766900	105864484
2785	PACS2	ENSG00000179364	23241	14	105766900	105864484
2786	MTA1	ENSG00000182979	9112	14	105886159	105937066
2787	TJP1	ENSG00000104067	7082	15	29991571	30261068
2788		ENSG00000259523	NA	15	30114834	30116284
2789	FMN1	ENSG00000248905	342184	15	33057747	33486897
2790	DPH6	ENSG00000134146	89978	15	35509546	35838394
2791	NA	ENSG00000259345	NA	15	39157523	39719396
2792	FSIP1	ENSG00000150667	161835	15	39892232	40075031
2793	FSIP1	ENSG00000150667	161835	15	39892232	40075031
2794	FSIP1	ENSG00000150667	161835	15	39892232	40075031
2795	SRP14-AS1	ENSG00000248508	100131089	15	40331512	40359491
2796	C15orf52	ENSG00000188549	388115	15	40623653	40633168
2797	EHD4	ENSG00000103966	30844	15	42190950	42264776
2798		ENSG00000246740	101928388	15	42264961	42291292
2799	EHD4	ENSG00000103966	30844	15	42190950	42264776
2800	SPPL2A	ENSG00000138600	84888	15	50999506	51058005
2801	ALDH1A2	ENSG00000128918	101928635	15	58245622	58790065
2802	ALDH1A2	ENSG00000128918	8854	15	58245622	58790065
2803	MYO1E	ENSG00000157483	4643	15	59427113	59665099
2804	ANXA2	ENSG00000182718	302	15	60639333	60695082
2805	TLN2	ENSG00000171914	83660	15	62682725	63136830
2806		ENSG00000259370	NA	15	63124323	63176233
2807	TLN2	ENSG00000171914	83660	15	62682725	63136830
2808	NA	ENSG00000259727	101928955	15	63188011	63191742
2809	CA12	ENSG00000074410	771	15	63613577	63674360
2810	HERC1	ENSG00000103657	8925	15	63900817	64126141
2811		ENSG00000259589	NA	15	63967345	64005957
2812	DAPK2	ENSG00000035664	23604	15	64199235	64364232
2813	ZNF609	ENSG00000180357	23060	15	64752941	64978264
2814	ZNF609	ENSG00000180357	23060	15	64752941	64978264
2815	RAB11A	ENSG00000103769	8766	15	66018392	66184329
2816	NA	ENSG00000259347	NA	15	67278699	67351591
2817	NA	ENSG00000259347	NA	15	67278699	67351591
2818	SMAD3	ENSG00000166949	4088	15	67356101	67487533
2819	SMAD3	ENSG00000166949	4088	15	67356101	67487533
2820	SMAD3	ENSG00000166949	4088	15	67356101	67487533
2821	SMAD3	ENSG00000166949	4088	15	67356101	67487533
2822	SMAD3	ENSG00000166949	4088	15	67356101	67487533
2823	NA	ENSG00000245750	145837	15	69755365	69863775
2824	NA	ENSG00000245750	145837	15	69755365	69863775
2825	NA	ENSG00000245750	145837	15	69755365	69863775
2826	NA	ENSG00000259641	NA	15	69884468	69988089
2827	NA	ENSG00000259641	NA	15	69884468	69988089
2828	TLE3	ENSG00000140332	7090	15	70340129	70390515
2829	TLE3	ENSG00000140332	7090	15	70340129	70390515
2830	NA	ENSG00000259252	NA	15	70487977	70490848
2831	NA	ENSG00000259503	NA	15	70613915	70619081
2832	THSD4	ENSG00000187720	79875	15	71389291	72075722
2833	THSD4	ENSG00000187720	79875	15	71389291	72075722
2834	THSD4	ENSG00000187720	79875	15	71389291	72075722
2835	CSK	ENSG00000103653	1445	15	75074398	75095539
2836	SCAMP5	ENSG00000198794	192683	15	75249560	75313837
2837	PPCDC	ENSG00000138621	60490	15	75315896	75409803
2838		ENSG00000260274	NA	15	75660496	75661925
2839	SIN3A	ENSG00000169375	25942	15	75661720	75748183
2840	CSPG4	ENSG00000173546	1464	15	75966663	76005189
2841	C15orf27	ENSG00000169758	101930395	15	76352178	76521462
2842	C15orf27	ENSG00000169758	123591	15	76352178	76521462
2843	KIAA1199	ENSG00000103888	57214	15	81071684	81244117
2844	KIAA1199	ENSG00000103888	57214	15	81071684	81244117
2845		ENSG00000271725	NA	15	81595556	81601732
2846	IL16	ENSG00000172349	3603	15	81451916	81605104
2847		ENSG00000259805	NA	15	83594636	83772195
2848	HOMER2	ENSG00000103942	9455	15	83509838	83654661
2849	NA	ENSG00000259986	NA	15	83847934	84108197
2850	NA	ENSG00000259986	NA	15	83847934	84108197
2851	ADAMTSL3	ENSG00000156218	57188	15	84322838	84708594
2852	SLC28A1	ENSG00000156222	9154	15	85427885	85518876
2853	NTRK3	ENSG00000140538	4916	15	88418230	88799999
2854	NTRK3	ENSG00000140538	4916	15	88418230	88799999
2855	ISG20	ENSG00000172183	3669	15	89179384	89199714
2856		ENSG00000261407	NA	15	89630309	89631498
2857	ABHD2	ENSG00000140526	11057	15	89630690	89745591
2858	ABHD2	ENSG00000140526	11057	15	89630690	89745591
2859	ABHD2	ENSG00000140526	11057	15	89630690	89745591
2860	ABHD2	ENSG00000140526	11057	15	89630690	89745591
2861	ABHD2	ENSG00000140526	11057	15	89630690	89745591
2862	ABHD2	ENSG00000140526	11057	15	89630690	89745591
2863	SEMA4B	ENSG00000185033	10509	15	90703836	90772911
2864	CIB1	ENSG00000185043	10519	15	90773207	90777279
2865	NA	ENSG00000258551	101926928	15	91951938	92148441
2866	NA	ENSG00000260661	NA	15	92691982	92874267
2867	FAM174B	ENSG00000185442	400451	15	93160673	93353114
2868	NR2F2	ENSG00000185551	7026	15	96869167	96883492
2869	NA	ENSG00000259275	NA	15	96897466	96946964
2870	IGF1R	ENSG00000140443	3480	15	99192200	99507759
2871	IGF1R	ENSG00000140443	3480	15	99192200	99507759
2872	IGF1R	ENSG00000140443	3480	15	99192200	99507759
2873	IGF1R	ENSG00000140443	3480	15	99192200	99507759
2874	IGF1R	ENSG00000140443	3480	15	99192200	99507759
2875	IGF1R	ENSG00000140443	3480	15	99192200	99507759
2876	CERS3	ENSG00000154227	204219	15	100940600	101085200
2877	CHSY1	ENSG00000131873	22856	15	101715928	101792137
2878	CHSY1	ENSG00000131873	22856	15	101715928	101792137
2879	AXIN1	ENSG00000103126	8312	16	337440	402673
2880	RAB40C	ENSG00000197562	57799	16	639357	679272
2881	LMF1	ENSG00000103227	64788	16	903634	1031318
2882		ENSG00000260316	101929409	16	950520	955224
2883	CACNA1H	ENSG00000196557	8912	16	1203241	1271771
2884	TPSP2	ENSG00000260284	NA	16	1336352	1338838
2885	CRAMP1L	ENSG00000007545	57585	16	1662326	1727909
2886		ENSG00000261732	NA	16	1682260	1736716
2887	ECI1	ENSG00000167969	1632	16	2289396	2302301
2888	ABCA3	ENSG00000167972	21	16	2325882	2390747
2889	PRSS27	ENSG00000172382	83886	16	2762419	2770552
2890	ZG16B	ENSG00000162078	124220	16	2880170	2888967
2891	ADCY9	ENSG00000162104	115	16	4003388	4166186
2892	MGRN1	ENSG00000102858	23295	16	4666494	4740975
2893	CLEC16A	ENSG00000038532	23274	16	11038345	11276046
2894	CLEC16A	ENSG00000038532	23274	16	11038345	11276046
2895	SNX29	ENSG00000048471	101929304	16	12070594	12668146
2896	SNX29	ENSG00000048471	92017	16	12070594	12668146
2897	SNX29	ENSG00000048471	101929304	16	12070594	12668146
2898	SNX29	ENSG00000048471	92017	16	12070594	12668146
2899	NA	ENSG00000261856	101927348	16	14112737	14114934
2900	NA	ENSG00000260009	NA	16	14456966	14464123
2901	PDXDC1	ENSG00000179889	23042	16	15068448	15233196
2902		ENSG00000261130	NA	16	15489611	15609205
2903	C16orf45	ENSG00000166780	89927	16	15528152	15718885
2904	ABCC1	ENSG00000103222	4363	16	16043434	16236931
2905	EEF2K	ENSG00000103319	101930123	16	22217603	22298554
2906	EEF2K	ENSG00000103319	29904	16	22217603	22298554
2907	USP31	ENSG00000103404	57478	16	23072727	23160591
2908	USP31	ENSG00000103404	57478	16	23072727	23160591
2909	SCNN1B	ENSG00000168447	6338	16	23289552	23392620
2910	NA	ENSG00000262587	NA	16	25043202	25069430
2911	LCMT1	ENSG00000205629	51451	16	25123050	25189552
2912	NSMCE1	ENSG00000169189	197370	16	27236312	27280115
2913	IL4R	ENSG00000077238	3566	16	27324989	27376099
2914	GSG1L	ENSG00000169181	146395	16	27798850	28074830
2915	SULT1A1	ENSG00000196502	6817	16	28616903	28634946
2916	NA	ENSG00000260517	NA	16	29127448	29229181
2917	ALDOA	ENSG00000149925	226	16	30064411	30081778
2918	TBX6	ENSG00000149922	6911	16	30097114	30103208
2919	GDPD3	ENSG00000102886	79153	16	30116131	30125177
2920	ZNF747	ENSG00000169955	65988	16	30537244	30546668
2921		ENSG00000261459	65988	16	30537244	30546173
2922	KAT8	ENSG00000103510	84148	16	31127075	31142714
2923	CHD9	ENSG00000177200	80205	16	53088945	53363062
2924	FTO	ENSG00000140718	79068	16	53737875	54155853
2925	AMFR	ENSG00000159461	267	16	56395364	56459450
2926	NA	ENSG00000259846	NA	16	64398684	64634150
2927	CTCF	ENSG00000102974	10664	16	67596310	67673086
2928	DUS2	ENSG00000167264	54920	16	68021649	68113223
2929	KARSP3	ENSG00000262962	NA	16	68036335	68038855
2930	ESRP2	ENSG00000103067	102466194	16	68263014	68272005
2931	ESRP2	ENSG00000103067	80004	16	68263014	68272005
2932		ENSG00000261469	NA	16	68270748	68271570
2933	CDH3	ENSG00000062038	1001	16	68670092	68756519
2934	VPS4A	ENSG00000132612	27183	16	69345259	69358949
2935	COG8	ENSG00000213380	84342	16	69354043	69373570
2936		ENSG00000262136	NA	16	69760916	69776466
2937	NOB1	ENSG00000141101	28987	16	69775770	69788843
2938		ENSG00000260111	NA	16	70413360	70433405
2939	ST3GAL2	ENSG00000157350	6483	16	70413338	70473140
2940	VAC14	ENSG00000103043	55697	16	70721342	70835064
2941	ZFHX3	ENSG00000140836	463	16	72816784	73093597
2942	ZFHX3	ENSG00000140836	463	16	72816784	73093597
2943	ZFHX3	ENSG00000140836	463	16	72816784	73093597
2944	ZFHX3	ENSG00000140836	463	16	72816784	73093597
2945	ZFHX3	ENSG00000140836	463	16	72816784	73093597
2946	ZFHX3	ENSG00000140836	463	16	72816784	73093597
2947	ZFHX3	ENSG00000140836	463	16	72816784	73093597
2948	ZFHX3	ENSG00000140836	463	16	72816784	73093597
2949	ZNRF1	ENSG00000186187	84937	16	75032928	75144892
2950	ZNRF1	ENSG00000186187	84937	16	75032928	75144892
2951	ZNRF1	ENSG00000186187	84937	16	75032928	75144892
2952	NA	ENSG00000261154	NA	16	77624703	77644578
2953	VAT1L	ENSG00000171724	57687	16	77822427	78014004
2954		ENSG00000261540	NA	16	78048580	78093351
2955	CLEC3A	ENSG00000166509	10143	16	78056412	78100658
2956	WWOX	ENSG00000186153	51741	16	78133310	79246564
2957	WWOX	ENSG00000186153	51741	16	78133310	79246564
2958	WWOX	ENSG00000186153	51741	16	78133310	79246564
2959	CDYL2	ENSG00000166446	124359	16	80631803	80838226
2960	CDYL2	ENSG00000166446	124359	16	80631803	80838226
2961	BCMO1	ENSG00000135697	53630	16	81272053	81324747
2962	CMIP	ENSG00000153815	80790	16	81478775	81745367
2963	NA	ENSG00000261235	NA	16	82077941	82173236
2964	MPHOSPH6	ENSG00000135698	10200	16	82181403	82203831
2965	NA	ENSG00000260300	NA	16	83941738	83985058
2966	DNAAF1	ENSG00000154099	123872	16	84178865	84212373
2967	TAF1C	ENSG00000103168	9013	16	84211458	84220669
2968		ENSG00000261286	NA	16	84492865	84500967
2969	ATP2C2	ENSG00000064270	9914	16	84402133	84497793
2970	USP10	ENSG00000103194	9100	16	84733584	84813528
2971	USP10	ENSG00000103194	9100	16	84733584	84813528
2972	GSE1	ENSG00000131149	23199	16	85645015	85709810
2973	GSE1	ENSG00000131149	23199	16	85645015	85709810
2974	C16orf74	ENSG00000154102	404550	16	85723690	85784735
2975	NA	ENSG00000268505	NA	16	86226399	86232519
2976		ENSG00000261095	101928708	16	87245728	87260036
2977	C16orf95	ENSG00000260456	100506581	16	87117168	87351022
2978	C16orf95	ENSG00000260456	100506581	16	87117168	87351022
2979	ZCCHC14	ENSG00000140948	23174	16	87439852	87525651
2980	ZCCHC14	ENSG00000140948	23174	16	87439852	87525651
2981	NA	ENSG00000260177	NA	16	87813740	87840082
2982	SLC7A5	ENSG00000103257	8140	16	87863629	87903094
2983	CA5A	ENSG00000174990	763	16	87921625	87970135
2984		ENSG00000261744	NA	16	88579368	88597461
2985	ZFPM1	ENSG00000179588	161882	16	88519725	88603424
2986	PIEZO1	ENSG00000103335	9780	16	88781751	88851619
2987	PIEZO1	ENSG00000103335	9780	16	88781751	88851619
2988	PIEZO1	ENSG00000103335	9780	16	88781751	88851619
2989	PIEZO1	ENSG00000103335	9780	16	88781751	88851619
2990	CBFA2T3	ENSG00000129993	863	16	88941266	89043612
2991	CBFA2T3	ENSG00000129993	863	16	88941266	89043612
2992	CBFA2T3	ENSG00000129993	863	16	88941266	89043612
2993		ENSG00000205018	NA	16	89006197	89017932
2994	CBFA2T3	ENSG00000129993	863	16	88941266	89043612
2995	CBFA2T3	ENSG00000129993	863	16	88941266	89043612
2996	ACSF3	ENSG00000176715	197322	16	89154783	89222254
2997	ACSF3	ENSG00000176715	197322	16	89154783	89222254
2998	ANKRD11	ENSG00000167522	29123	16	89334038	89556969
2999	ANKRD11	ENSG00000167522	29123	16	89334038	89556969
3000	SPG7	ENSG00000197912	101930112	16	89557325	89624176
3001	SPG7	ENSG00000197912	6687	16	89557325	89624176
3002	SPIRE2	ENSG00000204991	84501	16	89884587	89937727
3003	SPIRE2	ENSG00000204991	84501	16	89884587	89937727
3004	RPH3AL	ENSG00000181031	9501	17	62293	236045
3005	VPS53	ENSG00000141252	55275	17	411908	624957
3006	SLC43A2	ENSG00000167703	124935	17	1472561	1532180
3007	SERPINF1	ENSG00000132386	5176	17	1665253	1680868
3008	MNT	ENSG00000070444	4335	17	2287354	2304412
3009	ITGAE	ENSG00000083457	3682	17	3617922	3704537
3010	CYB5D2	ENSG00000167740	124936	17	4046462	4090605
3011	SPNS2	ENSG00000183018	124976	17	4402133	4442330
3012	RABEP1	ENSG00000029725	9135	17	5185558	5289129
3013	ZBTB4	ENSG00000174282	57659	17	7362685	7387582
3014	NTN1	ENSG00000065320	9423	17	8924859	9147317
3015	COX10-AS1	ENSG00000236088	100874058	17	13659795	13972812
3016	COX10-AS1	ENSG00000236088	100506974	17	13659795	13972812
3017	COX10-AS1	ENSG00000236088	100874058	17	13659795	13972812
3018	COX10-AS1	ENSG00000236088	100506974	17	13659795	13972812
3019	COX10-AS1	ENSG00000236088	100874058	17	13659795	13972812
3020	COX10-AS1	ENSG00000236088	100506974	17	13659795	13972812
3021	TRIM16	ENSG00000221926	147166	17	15531274	15587625
3022	TRIM16	ENSG00000221926	10626	17	15531274	15587625
3023	TBC1D27	ENSG00000128438	NA	17	16826229	16838153
3024	MPRIP	ENSG00000133030	23164	17	16945859	17120993
3025	NA	ENSG00000264666	NA	17	17494742	17513799
3026	RAI1	ENSG00000108557	10743	17	17584787	17714767
3027	RAI1	ENSG00000108557	10743	17	17584787	17714767
3028	NA	ENSG00000265246	NA	17	25564885	25568687
3029	NA	ENSG00000266202	NA	17	26125832	26220391
3030		ENSG00000258472	NA	17	26782770	26941215
3031	SLC13A2	ENSG00000007216	9058	17	26800311	26824799
3032		ENSG00000258472	NA	17	26782770	26941215
3033	FOXN1	ENSG00000109101	8456	17	26833261	26865914
3034		ENSG00000258472	NA	17	26782770	26941215
3035	FOXN1	ENSG00000109101	8456	17	26833261	26865914
3036	MYO18A	ENSG00000196535	399687	17	27400528	27507430
3037	TIAF1	ENSG00000221995	9220	17	27400537	27418537
3038	SSH2	ENSG00000141298	85464	17	27952956	28257294
3039		ENSG00000264031	NA	17	27887565	28034108
3040	SLFN5	ENSG00000166750	162394	17	33570055	33600674
3041	MED24	ENSG00000008838	102466757	17	38175350	38217468
3042	MED24	ENSG00000008838	9862	17	38175350	38217468
3043	RAPGEFL1	ENSG00000108352	51195	17	38333263	38351908
3044	RARA	ENSG00000131759	5914	17	38465444	38513094
3045	IGFBP4	ENSG00000141753	3487	17	38599702	38613983
3046	CCR7	ENSG00000126353	1236	17	38710021	38721724
3047	NMT1	ENSG00000136448	4836	17	43128978	43186384
3048	MAPT	ENSG00000186868	4137	17	43971748	44105700
3049	KPNB1	ENSG00000108424	3837	17	45726842	45762871
3050	PRR15L	ENSG00000167183	79170	17	46029333	46035244
3051		ENSG00000263798	NA	17	46022790	46051804
3052	NFE2L1	ENSG00000082641	4779	17	46125691	46138849
3053	SPOP	ENSG00000121067	8405	17	47676246	47755596
3054	FAM117A	ENSG00000121104	81558	17	47787694	47866542
3055		ENSG00000250751	NA	17	47785696	47797422
3056	NA	ENSG00000248954	NA	17	47964961	47978257
3057	SAMD14	ENSG00000167100	201191	17	48187404	48207246
3058	EPN3	ENSG00000049283	55040	17	48609904	48621111
3059	ABCC3	ENSG00000108846	8714	17	48712138	48769613
3060	TOB1-AS1	ENSG00000229980	400604	17	48944040	48987098
3061		ENSG00000262006	NA	17	48986998	48987593
3062	NA	ENSG00000247011	NA	17	49012350	49022074
3063	NA	ENSG00000251665	NA	17	49021465	49026111
3064	NA	ENSG00000251665	NA	17	49021465	49026111
3065	C17orf67	ENSG00000214226	339210	17	54869274	54916134
3066	DGKE	ENSG00000153933	8526	17	54911460	54946036
3067		ENSG00000262112	NA	17	54966241	54969202
3068	MIR3614	ENSG00000265238	100500827	17	54968631	54968716
3069	TRIM25	ENSG00000121060	7706	17	54965270	54991399
3070	MSI2	ENSG00000153944	124540	17	55333212	55762046
3071	MSI2	ENSG00000153944	124540	17	55333212	55762046
3072	MSI2	ENSG00000153944	124540	17	55333212	55762046
3073	NA	ENSG00000265542	NA	17	55849307	55912110
3074	CUEDC1	ENSG00000180891	404093	17	55938604	56032684
3075	CUEDC1	ENSG00000180891	404093	17	55938604	56032684
3076	BZRAP1-AS1	ENSG00000265148	100506779	17	56402811	56493127
3077	RNF43	ENSG00000108375	54894	17	56429861	56494956
3078	TEX14	ENSG00000121101	56155	17	56634039	56769416
3079	YPEL2	ENSG00000175155	388403	17	57409050	57479090
3080	NA	ENSG00000265313	101927728	17	57508230	57604307
3081	VMP1	ENSG00000062716	406991	17	57784553	57919616
3082	VMP1	ENSG00000062716	81671	17	57784553	57919616
3083	VMP1	ENSG00000062716	406991	17	57784553	57919616
3084	VMP1	ENSG00000062716	81671	17	57784553	57919616
3085	VMP1	ENSG00000062716	406991	17	57784553	57919616
3086	VMP1	ENSG00000062716	81671	17	57784553	57919616
3087	VMP1	ENSG00000062716	406991	17	57784553	57919616
3088	VMP1	ENSG00000062716	81671	17	57784553	57919616
3089	USP32	ENSG00000170832	84669	17	58256455	58499831
3090	USP32	ENSG00000170832	84669	17	58256455	58499831
3091	NA	ENSG00000267772	NA	17	58641908	58663984
3092	BCAS3	ENSG00000141376	54828	17	58754814	59470199
3093	BCAS3	ENSG00000141376	54828	17	58754814	59470199
3094	BCAS3	ENSG00000141376	54828	17	58754814	59470199
3095	BCAS3	ENSG00000141376	54828	17	58754814	59470199
3096	BCAS3	ENSG00000141376	54828	17	58754814	59470199
3097	BCAS3	ENSG00000141376	54828	17	58754814	59470199
3098	NA	ENSG00000267131	NA	17	59439029	59477604
3099	NA	ENSG00000267280	NA	17	59470817	59488916
3100		ENSG00000267280	NA	17	59470817	59488916
3101	C17orf82	ENSG00000187013	388407	17	59489112	59490641
3102	BRIP1	ENSG00000136492	83990	17	59758627	59940882
3103	BRIP1	ENSG00000136492	83990	17	59758627	59940882
3104	MARCH10	ENSG00000173838	162333	17	60778675	60885705
3105		ENSG00000265702	NA	17	60776605	60815283
3106	MARCH10	ENSG00000173838	162333	17	60778675	60885705
3107		ENSG00000265702	NA	17	60776605	60815283
3108	MARCH10	ENSG00000173838	162333	17	60778675	60885705
3109	MARCH10	ENSG00000173838	162333	17	60778675	60885705
3110	NA	ENSG00000265000	101927877	17	60885861	60913732
3111	NA	ENSG00000263931	NA	17	61012763	61044171
3112	CYB561	ENSG00000008283	1534	17	61509665	61523739
3113	DCAF7	ENSG00000136485	10238	17	61627822	61671639
3114	CCDC47	ENSG00000108588	57003	17	61822610	61853711
3115	ERN1	ENSG00000178607	2081	17	62116502	62208179
3116	TEX2	ENSG00000136478	55852	17	62224587	62340661
3117	RGS9	ENSG00000108370	8787	17	63133549	63223821
3118	NA	ENSG00000266076	NA	17	63534220	63637151
3119	PITPNC1	ENSG00000154217	26207	17	65373575	65693372
3120	PITPNC1	ENSG00000154217	26207	17	65373575	65693372
3121	ARSG	ENSG00000141337	22901	17	66255323	66418872
3122	LINC00511	ENSG00000227036	100499467	17	70319264	70636611
3123	LINC00511	ENSG00000227036	400619	17	70319264	70636611
3124	LINC00511	ENSG00000227036	100499467	17	70319264	70636611
3125	LINC00511	ENSG00000227036	400619	17	70319264	70636611
3126	LINC00511	ENSG00000227036	100499467	17	70319264	70636611
3127	LINC00511	ENSG00000227036	400619	17	70319264	70636611
3128	SLC39A11	ENSG00000133195	201266	17	70642088	71088851
3129	COG1	ENSG00000166685	9382	17	71189129	71204646
3130	SDK2	ENSG00000069188	54549	17	71330523	71640228
3131	SDK2	ENSG00000069188	54549	17	71330523	71640228
3132	SLC9A3R1	ENSG00000109062	9368	17	72744791	72765492
3133	SLC9A3R1	ENSG00000109062	9368	17	72744791	72765492
3134	NAT9	ENSG00000109065	26151	17	72766686	72772506
3135	LLGL2	ENSG00000073350	3993	17	73521161	73571289
3136	LLGL2	ENSG00000073350	3993	17	73521161	73571289
3137	UNC13D	ENSG00000092929	201294	17	73823306	73840798
3138	SEC14L1	ENSG00000129657	6397	17	75082798	75213179
3139	SEPT9	ENSG00000184640	10801	17	75276651	75496678
3140	SEPT9	ENSG00000184640	10801	17	75276651	75496678
3141	PGS1	ENSG00000087157	9489	17	76374721	76421195
3142	TBC1D16	ENSG00000167291	125058	17	77906142	78009647
3143		ENSG00000262172	NA	17	77965743	77966640
3144	TBC1D16	ENSG00000167291	125058	17	77906142	78009647
3145		ENSG00000263069	100294362	17	78325628	78388968
3146	RNF213	ENSG00000173821	57674	17	78234665	78372586
3147	LINC00482	ENSG00000185168	284185	17	79277571	79283048
3148	CCDC57	ENSG00000176155	284001	17	80059336	80170706
3149	SLC16A3	ENSG00000141526	102465472	17	80186273	80219005
3150	SLC16A3	ENSG00000141526	9123	17	80186273	80219005
3151	FOXK2	ENSG00000141568	3607	17	80477589	80602538
3152	TBCD	ENSG00000141556	101929597	17	80709940	80900724
3153	TBCD	ENSG00000141556	6904	17	80709940	80900724
