Entrez ID	Symbol 
2567	GABRG3
256880	LOC256880
257044	CATSPERE
257068	PLCXD2
257169	C9orf43
257364	SNX33
25771	TBC1D22A
25794	FSCN2
258	AMBN
25806	VAX2
25817	FAM19A5
25819	NOCT
25822	DNAJB5
25833	POU2F3
25837	RAB26
25840	METTL7A
25843	MOB4
25849	PARM1
2585	GALK2
25858	CATSPERZ
2587	GALR1
25870	SUMF2
25873	RPL36
25879	DCAF13
25888	ZNF473
2589	GALNT1
25895	EEF1AKMT3
2590	GALNT2
25902	MTHFD1L
25915	NDUFAF3
25917	THUMPD3
2592	GALT
25920	NELFB
25921	ZDHHC5
25924	MYRIP
25930	PTPN23
25932	CLIC4
2595	GANC
25960	ADGRA2
25961	NUDT13
2597	GAPDH
25974	MMACHC
25976	TIPARP
25983	NGDN
25987	TSKU
25992	SNED1
25996	REXO2
26001	RNF167
26003	GORASP2
26007	TKFC
26010	SPATS2L
260293	CYP4X1
26030	PLEKHG3
26033	ATRNL1
26037	SIPA1L1
26040	SETBP1
26047	CNTNAP2
26052	DNM3
26053	AUTS2
26058	GIGYF2
26060	APPL1
26064	RAI14
26074	CFAP61
26084	ARHGEF26
26094	DCAF4
26115	TANC2
26121	PRPF31
26122	EPC2
26127	FGFR1OP2
26128	KIF1BP
26130	GAPVD1
26136	TES
26146	TRAF3IP1
26168	SENP3
2617	GARS
262	AMD1
26207	PITPNC1
26258	BLOC1S6
26259	FBXW8
2626	GATA4
26261	FBXO24
26280	IL1RAPL2
26287	ANKRD2
26289	AK5
26298	EHF
2631	NIPSNAP2
26353	HSPB8
2639	GCDH
2646	GCKR
26469	PTPN18
2647	BLOC1S1
26505	CNNM3
26526	TSPAN16
26528	DAZAP1
26578	OSTF1
26579	MYEOV
26586	CKAP2
26610	ELP4
266722	HS6ST3
2671	GFER
26765	SNORD12C
26780	SNORA68
26781	SNORA67
26798	SNORD51
268	AMH
26800	SNORD49A
26824	RNU11
2690	GHR
26959	HBP1
27019	DNAI1
27032	ATP2C1
27034	ACAD8
27042	DIEXF
27044	SND1
27092	CACNG4
27101	CACYBP
27109	ATP5S
27115	PDE7B
27130	INVS
27132	CPNE7
27134	TJP3
27158	NDOR1
27180	SIGLEC9
27183	VPS4A
27185	DISC1
27202	C5AR2
27236	ARFIP1
27246	RNF115
27248	ERLEC1
27250	PDCD4
27290	SPINK4
27315	PGAP2
2733	GLE1
27346	TMEM97
27352	SGSM3
2738	GLI4
27429	HTRA2
2743	GLRB
27430	MAT2B
27436	EML4
2744	GLS
2771	GNAI2
2775	GNAO1
2779	GNAT1
2783	GNB2
2792	GNGT1
2803	GOLGA4
2820	GPD2
28231	SLCO4A1
28232	SLCO3A1
28234	SLCO1B3
282973	JAKMIP3
282996	RBM20
283	ANG
283131	NEAT1
283197	LINC00301
283229	CRACR2B
283237	TTC9C
283337	ZNF740
283345	RPL13P5
283349	RASSF3
283358	B4GALNT3
283404	LINC00592
283489	CHAMP1
283518	KCNRG
283553	LINC00640
283587	LINC01146
283600	SLC25A47
283635	FAM177A1
283643	TEDC1
283651	HMGN2P46
283673	EWSAT1
2838	GPR15
283807	FBXL22
283875	LINC00514
283876	LINC00921
283899	INO80E
283971	CLEC18C
283991	UBALD2
283999	TMEM235
284067	C17orf105
284131	ENDOV
284184	NDUFAF8
284338	PRR19
284352	PPP1R37
284403	WDR62
284424	MIR7-3HG
284434	NWD1
284439	SLC25A42
284467	FAM19A3
284565	NBPF15
284695	ZNF326
284751	LINC01270
284836	LINC00319
284948	SH2D6
285033	STARD7-AS1
285154	CYP1B1-AS1
285193	DUSP28
285220	EPHA6
285237	C3orf38
285267	ZNF619
285352	KIF9-AS1
285386	TPRG1
285440	CYP4V2
285484	LINC02495
285489	DOK7
285540	SEPSECS-AS1
285636	C5orf51
285668	C5orf64
285704	RGMB
285753	CEP57L1
285761	DCBLD1
2859	GPR35
285971	ZNF775
286006	LSMEM1
286016	TPI1P2
286042	FAM86B3P
286053	NSMCE2
286103	ZNF252P-AS1
286128	ZFP41
286148	DPY19L4
286183	NKAIN3
286256	LCN12
2863	GPR39
2867	FFAR2
2868	GRK4
287	ANK2
2870	GRK6
2875	GPT
2879	GPX4
2886	GRB7
2891	GRIA2
2895	GRID2
28951	TRIB2
28956	LAMTOR2
28969	BZW2
28971	AAMDC
28972	SPCS1
2900	GRIK4
2902	GRIN1
2906	GRIN2D
29063	ZCCHC4
2907	GRINA
29074	MRPL18
29085	PHPT1
29086	BABAM1
2909	ARHGAP35
29090	TIMM21
29095	ORMDL2
291	SLC25A4
29107	NXT1
2911	GRM1
29110	TBK1
29115	SAP30BP
29116	MYLIP
29118	DDX25
29126	CD274
2954	GSTZ1
2965	GTF2H1
2971	GTF3A
29761	USP25
29777	ABT1
2978	GUCA1A
29796	UQCR10
29801	ZDHHC8
29803	REPIN1
29841	GRHL1
29855	UBN1
2987	GUK1
29887	SNX10
29890	RBM15B
29895	MYLPF
29901	SAC3D1
29904	EEF2K
29914	UBIAD1
29915	HCFC2
29916	SNX11
29919	WDR98
29923	HILPDA
29926	GMPPA
29927	SEC61A1
29928	TIMM22
29941	PKN3
29943	PADI1
29948	OSGIN1
29964	PRICKLE4
29984	RHOD
29986	SLC39A2
29988	SLC2A8
29990	PILRB
29995	LMCD1
29997	NOP53
29998	BICRA
3005	H1F0
3012	HIST1H2AE
3017	HIST1H2BD
3020	H3F3A
3032	HADHB
306	ANXA3
3064	HTT
3065	HDAC1
30818	KCNIP3
30832	ZNF354C
3084	NRG1
30850	CDR2L
3091	HIF1A
3093	UBE2K
3096	HIVEP1
3098	HK1
3099	HK2
3145	HMBS
3161	HMMR
3164	NR4A1
3176	HNMT
317671	RFESD
3178	HNRNPA1
318	NUDT2
3182	HNRNPAB
3188	HNRNPH2
3241	HPCAL1
3249	HPN
3268	AGFG2
3269	HRH1
3275	PRMT2
3276	PRMT1
3280	HES1
3281	HSBP1
3291	HSD11B2
3297	HSF1
3298	HSF2
330	BIRC3
3300	DNAJB2
3301	DNAJA1
3306	HSPA2
3315	HSPB1
332	BIRC5
3326	HSP90AB1
3336	HSPE1
334	APLP2
3344	FOXN2
337867	UBAC2
338758	ATP2B1-AS1
338817	LINC01252
338821	SLCO1B7
339168	TMEM95
339287	MSL1
339318	ZNF181
3394	IRF8
339488	TFAP2E
339500	ZNF678
339541	C1orf228
339745	SPOPL
339807	LINC02579
339942	H1FX-AS1
34	ACADM
340204	CLPSL1
340385	ZNF517
340390	WDR97
340706	VWA2
342132	ZNF774
342346	C16orf96
342909	ZNF284
342918	C19orf81
343413	FCRL6
343578	ARHGAP40
344454	AOX2P
344558	SH3RF3
344787	ZNF860
345930	ECT2L
3460	IFNGR2
346673	STRA8
347731	LRRTM3
348	APOE
3480	IGF1R
348327	ZNF530
3487	IGFBP4
348801	LNP1
349667	RTN4RL2
3516	RBPJ
353088	ZNF429
353322	ANKRD37
3550	IK
3551	IKBKB
3554	IL1R1
3556	IL1RAP
3557	IL1RN
3570	IL6R
3575	IL7R
3576	CXCL8
3590	IL11RA
36	ACADSB
3603	IL16
3607	FOXK2
3609	ILF3
3613	IMPA2
3621	ING1
3622	ING2
3632	INPP5A
3636	INPPL1
3655	ITGA6
3669	ISG20
367	AR
3675	ITGA3
3676	ITGA4
3680	ITGA9
3690	ITGB3
3696	ITGB8
37	ACADVL
3703	STT3A
3708	ITPR1
3712	IVD
3717	JAK2
3720	JARID2
3726	JUNB
373156	GSTK1
3732	CD82
374	AREG
374291	NDUFS7
374393	FAM111B
374395	TMEM179B
374443	LOC374443
374618	TEX9
374655	ZNF710
374768	SPEM1
374860	ANKRD30B
374868	ATP9B
374875	HSD11B1L
374918	IGFL1
374973	TEX38
374986	MIGA1
375	ARF1
3751	KCND2
375190	FAM228B
375449	MAST4
375757	SWI5
376497	SLC27A1
376693	RPS10P7
376940	ZC3H6
3776	KCNK2
377677	CA13
3784	KCNQ1
378708	CENPS
378938	MALAT1
379	ARL4D
3795	KHK
3831	KLC1
3832	KIF11
3835	KIF22
3837	KPNB1
3855	KRT7
386607	ZFP91-CNTF
386758	ZNF582-AS1
387129	NPSR1
3875	KRT18
387775	SLC22A10
387778	SPDYC
387841	RPL13AP20
387893	KMT5A
388007	SERPINA13P
388284	C16orf86
388323	GLTPD2
388336	SHISA6
388403	YPEL2
388524	RPSAP58
388552	BLOC1S3
388553	BHMG1
388558	ZNF808
388677	NOTCH2NL
388719	LINC00272
388722	C1orf53
388753	COA6
389015	SLC9A4
389170	LEKR1
3892	KRT86
389337	ARHGEF37
389524	GTF2IRD2B
389668	XKR9
389799	CFAP77
389813	AJM1
3902	LAG3
390205	LRRC10B
390927	ZNF793
3915	LAMC1
3916	LAMP1
3927	LASP1
3939	LDHA
394	ARHGAP5
3948	LDHC
3953	LEPR
3955	LFNG
3956	LGALS1
3958	LGALS3
3964	LGALS8
3987	LIMS1
3993	LLGL2
399715	LOC399715
399909	PCNX3
4000	LMNA
400046	LINC02389
4001	LMNB1
400236	FOXN3-AS1
400242	DICER1-AS1
400508	CRYM-AS1
400569	MED11
400604	TOB1-AS1
400673	VMAC
400746	NCMAP
400752	LINC01144
400931	MIRLET7BHG
400954	EML6
4010	LMX1B
401105	FLJ42393
401106	LINC00884
401109	LINC00885
401145	CCSER1
4012	LNPEP
401237	CASC15
401258	RAB44
402117	VWC2L
402160	CFAP99
4026	LPP
4041	LRP5
404734	ANKHD1-EIF4EBP3
4051	CYP4F3
4052	LTBP1
4055	LTBR
4059	BCAM
406	ARNTL
4061	LY6E
406881	MIRLET7A1
406886	MIRLET7D
406887	MIRLET7E
406888	MIRLET7F1
406891	MIRLET7I
406910	MIR125A
406926	MIR135A2
406933	MIR141
406949	MIR15B
406951	MIR16-2
406961	MIR185
406980	MIR19B1
406985	MIR200C
406986	MIR203A
406991	MIR21
407017	MIR26B
407045	MIR7-3
407056	MIR99B
4076	CAPRIN1
407975	MIR17HG
407977	TNFSF12-TNFSF13
4084	MXD1
4086	SMAD1
4088	SMAD3
409	ARRB2
4091	SMAD6
4099	MAG
412	STS
4124	MAN2A1
4128	MAOA
4139	MARK1
4141	MARS
414157	C10orf62
414201	ZNF32-AS3
414212	GLUD1P2
414243	LINC00595
414245	DNAJC9-AS1
4144	MAT2A
414927	MGC34796
4150	MAZ
415116	PIM3
4171	MCM2
4179	CD46
4189	DNAJB9
419	ART3
4190	MDH1
4192	MDK
4193	MDM2
4194	MDM4
4205	MEF2A
4214	MAP3K1
4218	RAB8A
4247	MGAT2
4248	MGAT3
4249	MGAT5
4250	SCGB2A2
4257	MGST1
4258	MGST2
4259	MGST3
4286	MITF
4289	MKLN1
4292	MLH1
4297	KMT2A
4299	AFF1
4301	AFDN
4302	MLLT6
4318	MMP9
4331	MNAT1
4332	MNDA
4352	MPL
439	ASNA1
439931	THAP7-AS1
440072	LINC00167
440131	LINC00544
440352	SNX29P2
440574	MINOS1
440584	SLC2A1-AS1
440590	ZYG11A
440926	H3F3AP4
440957	SMIM4
441024	MTHFD2L
441072	FLJ31104
441108	C5orf56
441204	LOC441204
441355	MIR2052HG
441376	AARD
441476	STPG3
441951	ZFAS1
442117	GALNTL6
442892	MIR148B
442910	MIR345
4430	MYO1B
445	ASS1
445815	PALM2-AKAP2
4477	MSMB
448834	KPRP
4489	MT1A
4493	MT1E
4499	MT1M
4500	MT1L
4502	MT2A
4552	MTRR
4598	MVK
4600	MX2
4601	MXI1
4602	MYB
4604	MYBPC1
4615	MYD88
4636	MYL5
4637	MYL6
4646	MYO6
4648	MYO7B
4660	PPP1R12B
4661	MYT1
4665	NAB2
467	ATF3
4670	HNRNPM
468	ATF4
4684	NCAM1
4686	NCBP1
4696	NDUFA3
4704	NDUFA9
4709	NDUFB3
471	ATIC
4715	NDUFB9
472	ATM
4726	NDUFS6
4728	NDUFS8
4729	NDUFV2
4735	43345
4745	NELL1
476	ATP1A1
477	ATP1A2
4774	NFIA
4779	NFE2L1
4782	NFIC
4784	NFIX
4799	NFX1
48	ACO1
480	ATP1A4
4804	NGFR
481	ATP1B1
4810	NHS
4817	NIT1
4820	NKTR
4836	NMT1
4848	CNOT2
4849	CNOT3
4860	PNP
4862	NPAS2
487	ATP2A1
488	ATP2A2
4881	NPR1
4904	YBX1
4915	NTRK2
4919	ROR1
4921	DDR2
4925	NUCB2
493	ATP2B4
493856	CISD2
493861	EID3
494143	CHAC2
494513	PJVK
494551	WEE2
4967	OGDH
4968	OGG1
4976	OPA1
4987	OPRL1
50	ACO2
5002	SLC22A18
5017	OVOL1
5020	OXT
5024	P2RX3
5025	P2RX4
5029	P2RY2
5036	PA2G4
5045	FURIN
5048	PAFAH1B1
50485	SMARCAL1
50514	43435
50604	IL20
5062	PAK2
50651	SLC45A1
50801	KCNK4
50855	PARD6A
50863	NTM
5087	PBX1
5090	PBX3
5095	PCCA
51026	GOLT1B
51027	BOLA1
51029	DESI2
51043	ZBTB7B
51052	PRLH
51053	GMNN
51058	ZNF691
51075	TMX2
5108	PCM1
51082	POLR1D
51088	KLHL5
51093	RRNAD1
51096	UTP18
51099	ABHD5
5110	PCMT1
51100	SH3GLB1
51105	PHF20L1
51112	TRAPPC12
51125	GOLGA7
51126	NAA20
51129	ANGPTL4
51133	KCTD3
51138	COPS4
5116	PCNT
5118	PCOLCE
51182	HSPA14
51188	SS18L2
51195	RAPGEFL1
51196	PLCE1
51200	CPA4
51202	DDX47
51218	GLRX5
51225	ABI3
51232	CRIM1
51244	CCDC174
51249	TMEM69
51253	MRPL37
51255	RNF181
5126	PCSK2
51263	MRPL30
51274	KLF3
51278	IER5
51292	GMPR2
51307	FAM53C
51318	MRPL35
51330	TNFRSF12A
51333	ZNF771
51337	THEM6
51361	HOOK1
51362	CDC40
51368	TEX264
51372	TMA7
51374	ATRAID
51386	EIF3L
51388	NIP7
51400	PPME1
51427	ZNF107
51430	SUCO
51441	YTHDF2
51444	RNF138
51449	PCYOX1
51451	LCMT1
51466	EVL
51496	CTDSPL2
51501	HIKESHI
5151	PDE8A
51523	CXXC5
51528	JKAMP
51540	SCLY
5156	PDGFRA
51561	IL23A
51569	UFM1
51585	PCF11
51588	PIAS4
51593	SRRT
51599	LSR
516	ATP5G1
51601	LIPT1
51603	METTL13
51604	PIGT
51608	GET4
51621	KLF13
51633	OTUD6B
51637	RTRAF
5164	PDK2
5167	ENPP1
51684	SUFU
5169	ENPP3
51701	NLK
51702	PADI3
51714	SELENOT
51719	CAB39
51727	CMPK1
5174	PDZK1
51741	WWOX
51747	LUC7L3
51750	RTEL1
51754	TMEM8B
51755	CDK12
51761	ATP8A2
51776	MAP3K20
51809	GALNT7
5194	PEX13
5195	PEX14
5198	PFAS
5208	PFKFB2
5209	PFKFB3
5214	PFKP
523	ATP6V1A
525	ATP6V1B1
5250	SLC25A3
5251	PHEX
5253	PHF2
5261	PHKG2
527	ATP6V0C
5274	SERPINI1
528	ATP6V1C1
5292	PIM1
5295	PIK3R1
5300	PIN1
5316	PKNOX1
5317	PKP1
533	ATP6V0B
5331	PLCB3
5334	PLCL1
53340	SPA17
53343	NUDT9
5335	PLCG1
5336	PLCG2
53373	TPCN1
5338	PLD2
5378	PMS1
53820	RIPPLY3
53833	IL20RB
53916	RAB4B
53942	CNTN5
54020	SLC37A1
54089	LINC00112
54090	LINC00111
54102	CLIC6
54108	CHRAC1
541468	LURAP1
54212	SNTG1
5423	POLB
542767	PCOTH
5429	POLH
5430	POLR2A
5436	POLR2G
5440	POLR2K
54431	DNAJC10
54436	SH3TC1
54439	RBM27
54453	RIN2
54462	CCSER2
54468	MIOS
54469	ZFAND6
54471	MIEF1
54480	CHPF2
54482	TRMT13
54487	DGCR8
54491	FAM105A
54492	NEURL1B
54496	PRMT7
5451	POU2F1
54532	USP53
54536	EXOC6
54537	FAM35A
54541	DDIT4
54550	NECAB2
54555	DDX49
54556	ING3
54581	SCAND2P
54619	CCNJ
54620	FBXL19
54629	MINDY2
54664	TMEM106B
5467	PPARD
54677	CROT
54732	TMED9
54734	RAB39A
54737	MPHOSPH8
54741	LEPROT
54742	LY6K
54762	GRAMD1C
54795	TRPM4
54805	CNNM2
54807	ZNF586
54812	AFTPH
54814	QPCTL
54815	GATAD2A
54820	NDE1
54823	SWT1
54828	BCAS3
54831	BEST2
54841	BIVM
54845	ESRP1
54847	SIDT1
54848	ARHGEF38
54853	WDR55
54855	FAM46C
548593	SLX1A
54861	SNRK
54863	TOR4A
54868	TMEM104
54874	FNBP1L
54877	ZCCHC2
54882	ANKHD1
54890	ALKBH5
54896	PQLC2
54901	CDKAL1
54902	TTC19
54906	FAM208B
54926	UBE2R2
54935	DUSP23
5494	PPM1A
54940	OCIAD1
5495	PPM1B
54953	ODR4
54961	SSH3
54968	TMEM70
54970	TTC12
54971	BANP
54972	TMEM132A
54978	SLC35F6
5498	PPOX
54988	ACSM5
54993	ZSCAN2
54994	GID8
55	ACPP
5500	PPP1CB
55002	TMCO3
55008	HERC6
55009	C19orf24
550112	UBA6-AS1
55015	PRPF39
55036	CCDC40
55037	PTCD3
55039	TRMT12
55040	EPN3
55054	ATG16L1
55066	PDPR
55074	OXR1
55076	TMEM45A
55093	WDYHV1
55095	SAMD4B
5510	PPP1R7
55103	RALGPS2
55107	ANO1
5511	PPP1R8
55112	WDR60
55119	PRPF38B
55125	CEP192
55132	LARP1B
55135	WRAP53
55140	ELP3
55143	CDCA8
55144	LRRC8D
55157	DARS2
55163	PNPO
55170	PRMT6
55176	SEC61A2
55178	MRM3
55179	FAIM
55186	SLC25A36
55187	VPS13D
55188	RIC8B
55191	NADSYN1
55196	KIAA1551
55199	FAM86C1
5520	PPP2R2A
55200	PLEKHG6
55205	ZNF532
55209	SETD5
55210	ATAD3A
55218	EXD2
55219	MACO1
55227	LRRC1
5523	PPP2R3A
5524	PTPA
5525	PPP2R5A
55250	ELP2
55251	PCMTD2
55253	TYW1
55257	MRGBP
5526	PPP2R5B
55277	FGGY
55278	QRSL1
55281	TMEM140
552860	SAMD12-AS1
552889	ATXN7L3B
55289	ACOXL
55291	PPP6R3
55297	CCDC91
55298	RNF121
55300	PI4K2B
5531	PPP4C
55311	ZNF444
55314	TMEM144
55315	SLC29A3
553158	PRR5-ARHGAP8
55316	RSAD1
55317	AP5S1
55322	C5orf22
55324	ABCF3
55326	AGPAT5
55330	BLOC1S4
55343	SLC35C1
55353	LAPTM4B
55356	SLC22A15
5536	PPP5C
55361	PI4K2A
55362	TMEM63B
55422	ZNF331
5546	PRCC
55500	ETNK1
55508	SLC35E3
55515	ASIC4
55526	DHTKD1
55527	FEM1A
55540	IL17RB
55544	RBM38
55571	CNOT11
55577	NAGK
55589	BMP2K
55602	CDKN2AIP
55604	CARMIL1
55610	VPS50
55628	ZNF407
55629	PNRC2
55633	TBC1D22B
55636	CHD7
5564	PRKAB1
55652	SLC48A1
55653	BCAS4
55656	INTS8
55663	ZNF446
55667	DENND4C
55684	RABL6
5569	PKIA
55690	PACS1
55693	KDM4D
55700	MAP7D1
55702	CCDC94
55703	POLR3B
55719	SLF2
55728	N4BP2
55729	ATF7IP
55732	C1orf112
55733	HHAT
55739	NAXD
55747	NA
55752	43354
55758	RCOR3
55764	IFT122
55766	H2AFJ
55771	PRR11
55775	TDP1
55777	MBD5
5578	PRKCA
5580	PRKCD
5581	PRKCE
55810	FOXJ2
55815	TSNAXIP1
55818	KDM3A
5582	PRKCG
55823	VPS11
55827	DCAF6
5583	PRKCH
55832	CAND1
55841	WWC3
55846	ITFG2
5585	PKN1
55851	PSENEN
55854	ZC3H15
55856	ACOT13
55858	TMEM165
5586	PKN2
55863	TMEM126B
55890	GPRC5C
55891	LENEP
55900	ZNF302
55904	KMT2E
55957	LIN37
55969	C20orf24
55973	BCAP29
5598	MAPK7
5599	MAPK8
5603	MAPK13
5606	MAP2K3
56061	UBFD1
5609	MAP2K7
56165	TDRD1
56243	KIAA1217
56257	MEPCE
56259	CTNNBL1
56260	C8orf44
56262	LRRC8A
56341	PRMT8
5639	PRRG2
56647	BCCIP
56649	TMPRSS4
56655	POLE4
56663	VTRNA1-2
56664	VTRNA1-1
56729	RETN
56731	SLC2A4RG
56834	GPR137
5684	PSMA3
56848	SPHK2
56892	TCIM
56894	AGPAT3
56900	TMEM167B
56902	PNO1
56905	C15orf39
56913	C1GALT1
56924	PAK6
56926	NCLN
5694	PSMB6
56941	HMCES
56943	ENY2
56944	OLFML3
56946	EMSY
56947	MFF
56950	SMYD2
56954	NIT2
56956	LHX9
56964	WDR93
56967	C14orf132
56977	STOX2
56983	POGLUT1
56984	PSMG2
56986	DTWD1
56987	BBX
56994	CHPT1
56995	TULP4
56996	SLC12A9
56997	COQ8A
57007	ACKR3
57020	C16orf62
57026	PDXP
57050	UTP3
5706	PSMC6
5708	PSMD2
57091	CASS4
57096	RPGRIP1
571	BACH1
57103	TIGAR
57104	PNPLA2
57111	RAB25
57118	CAMK1D
57122	NUP107
5713	PSMD7
57134	MAN1C1
57140	RNPEPL1
57149	LYRM1
57153	SLC44A2
57157	PHTF2
57165	GJC2
57171	DOLPP1
57178	ZMIZ1
57181	SLC39A10
57185	NIPAL3
57188	ADAMTSL3
57214	CEMIP
57215	THAP11
57217	TTC7A
57221	ARFGEF3
57222	ERGIC1
5725	PTBP1
5728	PTEN
57282	SLC4A10
57291	DANCR
57335	ZNF286A
5734	PTGER4
57380	MRS2
57404	CYP20A1
57419	SLC24A3
574447	MIR146B
574455	MIR193B
574459	MIR512-2
574460	MIR498
574461	MIR520E
57465	TBC1D24
57475	PLEKHH1
57491	AHRR
57492	ARID1B
57496	MKL2
57504	MTA3
57521	RPTOR
57522	SRGAP1
57528	KCTD16
57530	CGN
57533	TBC1D14
57534	MIB1
57535	KIAA1324
57536	KIAA1328
57537	SORCS2
57540	DISP3
57541	ZNF398
57542	KLHL42
57555	NLGN2
57558	USP35
57562	CEP126
5757	PTMA
57585	CRAMP1
57589	RIC1
57592	ZNF687
57597	BAHCC1
57606	SLAIN2
57609	DIP2B
57613	FAM234B
57614	KIAA1468
57617	VPS18
57619	SHROOM3
57620	STIM2
57624	NYAP2
57628	DPP10
5763	PTMS
57639	CCDC146
57644	MYH7B
57645	POGK
57648	KIAA1522
57657	HCN3
57661	PHRF1
57669	EPB41L5
57674	RNF213
5768	QSOX1
57688	ZSWIM6
57697	FANCM
577	ADGRB3
5770	PTPN1
57708	MIER1
57720	GPR107
57731	SPTBN4
5775	PTPN4
5777	PTPN6
57795	BRINP2
57799	RAB40C
57828	CATSPERG
5791	PTPRE
5792	PTPRF
5819	NECTIN2
58190	CTDSP1
5820	PVT1
5825	ABCD3
5827	PXMP2
5830	PEX5
5834	PYGB
58472	SQOR
58475	MS4A7
58488	PCTP
58489	ABHD17C
58490	RPRD1B
58497	PRUNE1
58499	ZNF462
58506	SCAF1
58517	RBM25
58526	MID1IP1
5862	RAB2A
5869	RAB5B
5874	RAB27B
5879	RAC1
5881	RAC3
5883	RAD9A
5886	RAD23A
5890	RAD51B
5899	RALB
5902	RANBP1
5911	RAP2A
5912	RAP2B
5914	RARA
5915	RARB
5920	RARRES3
5926	ARID4A
59271	EVA1C
5928	RBBP4
59283	CACNG8
59285	CACNG6
593	BCKDHA
5932	RBBP8
59338	PLEKHA1
59339	PLEKHA2
5936	RBM4
594	BCKDHB
594855	CPLX3
595	CCND1
5955	RCN2
5959	RDH5
5976	UPF1
5978	REST
5979	RET
599	BCL2L2
5996	RGS1
6011	GRK1
602	BCL3
6038	RNASE4
60412	EXOC4
60436	TGIF2
60437	CDH26
6047	RNF4
60482	SLC5A7
60488	MRPS35
60490	PPCDC
60496	AASDHPPT
60592	SCOC
60598	KCNK15
60626	RIC8A
606500	SNORD68
606724	LOC606724
60673	ATG101
60676	PAPPA2
60678	EEFSEC
60681	FKBP10
60685	ZFAND3
607	BCL9
6092	ROBO2
613	BCR
6134	RPL10
6137	RPL13
6142	RPL18A
6157	RPL27A
6169	RPL38
6171	RPL41
6181	RPLP2
6182	MRPL12
619208	FAM229B
6193	RPS5
6195	RPS6KA1
619553	MIR484
619565	SNORA52
619569	SNORA41
6199	RPS6KB2
6229	RPS24
623	BDKRB1
6231	RPS26
6232	RPS27
6239	RREB1
6256	RXRA
6286	S100P
6294	SAFB
6295	SAG
6307	MSMO1
6309	SC5D
6319	SCD
6322	SCML1
6338	SCNN1B
6339	SCNN1D
6340	SCNN1G
6347	CCL2
6354	CCL7
636	BICD1
6361	CCL17
6367	CCL22
6376	CX3CL1
6383	SDC2
6386	SDCBP
6389	SDHA
639	PRDM1
63910	SLC17A9
63926	ANKEF1
63929	XPNPEP3
63939	FAM217B
6397	SEC14L1
6405	SEMA3F
64067	NPAS3
64072	CDH23
64073	C19orf33
64077	LHPP
64084	CLSTN2
64087	MCCC2
64090	GAL3ST2
64093	SMOC1
641	BLM
64127	NOD2
641371	ACOT1
641467	TSC22D1-AS1
641515	MGAT4EP
6418	SET
6419	SETMAR
64222	TOR3A
642819	ZNF487
642976	GRIK1-AS1
6431	SRSF6
64319	FBRS
64324	NSD1
64332	NFKBIZ
643355	LINC01750
64344	HIF3A
643596	RNF224
643623	LINC02523
643641	ZNF862
643749	TRAF3IP2-AS1
64377	CHST8
64398	MPP5
644	BLVRA
644068	RPS14P3
64412	GZF1
644189	LOC644189
6442	SGCA
64425	POLR1E
64430	PCNX4
644660	RAD21-AS1
644672	CLDN25
644844	PHGR1
644890	MEIG1
6450	SH3BGR
6452	SH3BP2
6453	ITSN1
645676	ASH1L-AS1
6462	SHBG
646282	AZGP1P1
64645	MFSD14A
646603	C4orf51
646626	LOC646626
646736	LOC646736
646862	RNF225
64708	COPS7B
64745	METTL17
64748	PLPPR2
64763	ZNF574
64777	RMND5B
64778	FNDC3B
64783	RBM15
64784	CRTC3
64789	EXO5
64793	CEP85
64795	RMND5A
64798	DEPTOR
6480	ST6GAL1
64801	ARV1
6484	ST3GAL4
64847	SPATA20
64856	VWA1
64857	PLEKHG2
64858	DCLRE1B
64859	NABP1
6487	ST3GAL3
64900	LPIN3
64940	STAG3L4
649446	DLGAP1-AS1
64949	MRPS26
64963	MRPS11
64965	MRPS9
64976	MRPL40
6498	SKIL
64981	MRPL34
64983	MRPL32
65008	MRPL1
65018	PINK1
6502	SKP2
65061	CDK15
650655	ABCA17P
650669	GAS6-AS1
6507	SLC1A3
6509	SLC1A4
65123	INTS3
65124	SOWAHC
65125	WNK1
651746	ANKRD33B
6520	SLC3A2
6522	SLC4A2
65249	ZSWIM4
65264	UBE2Z
65268	WNK2
6528	SLC5A5
652965	SNORA48
652966	SNORD10
6533	SLC6A6
653677	SEC1P
6542	SLC7A2
654429	LRTM2
6553	SLC9A5
6556	SLC11A1
6558	SLC12A2
6574	SLC20A1
658	BMPR1B
6584	SLC22A5
659	BMPR2
6595	SMARCA2
6597	SMARCA4
65977	PLEKHA3
65979	PHACTR4
65983	GRAMD2B
65986	ZBTB10
65990	FAM173A
65997	RASL11B
66000	TMEM108
6609	SMPD1
6611	SMS
6618	SNAPC2
6619	SNAPC3
6625	SNRNP70
6626	SNRPA
6631	SNRPC
6634	SNRPD3
6636	SNRPF
6642	SNX1
6645	SNTB2
6647	SOD1
6650	CAPN15
6653	SORL1
6659	SOX4
6667	SP1
6668	SP2
6671	SP4
6674	SPAG1
6687	SPG7
6692	SPINT1
6709	SPTAN1
671	BPI
6711	SPTBN1
6713	SQLE
6718	AKR1D1
6726	SRP9
6738	TROVE2
6744	SSFA2
677763	SCARNA21
677766	SCARNA2
677772	SCARNA6
677774	SCARNA1
677775	SCARNA5
677799	SNORA11
677803	SNORA15
677810	SNORA26
677811	SNORA28
677813	SNORA30
677832	SNORA53
677842	SNORA50C
677844	SNORA78
6786	STIM1
6809	STX3
6813	STXBP2
6820	SULT2B1
6821	SUOX
